KRZYSZTOF LUKOSZEK;SALEWA BLOCK;MALE;EASY;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ;2;TOP TOP TOP TOP TOP TOP ZERO BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
WITOLD KWAPISZ;CSC ADVENTURE ACADEMY;MALE;EASY;0;;1;TOP TOP TOP TOP TOP BONUS TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;TOP TOP TOP TOP TOP ZERO ZERO TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP BONUS TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP BONUS TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
MARTA STACHURSKA;FFK;FEMALE;EASY;0;TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;TOP BONUS TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP BONUS ZERO TOP BONUS BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP BONUS ZERO BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP ZERO ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
PIOTR MAJKA;KW KATOWICE;MALE;PRO;0;;1;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP BONUS TOP TOP BONUS TOP BONUS ;2;;3;;4;;5;;6;;7;;
NATALIA FAJFER;KW BIELSKO-BIAŁA;FEMALE;JUNIOR;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
JAROSŁAW ADAMCZYK;BKW;MALE;EASY;0;TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS TOP BONUS BONUS TOP ZERO BONUS ZERO BONUS ZERO ZERO ;2;TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
ALEKSANDER NOWAK;BLO KATOWICE;MALE;EASY;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP ZERO TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
WERONIKA RÓŻAŃSKA;KW KATOWICE;FEMALE;EASY;0;TOP TOP TOP TOP ZERO ZERO TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;;4;;5;;6;;7;;
MARCIN WALEWSKI;;MALE;HARD;0;;1;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ;2;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP BONUS TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
ZUZANNA PŁONKA;MKS TARNOVIA;FEMALE;JUNIOR;0;;1;TOP TOP TOP BONUS BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;;4;;5;;6;;7;;
KUBA RYGOŁ;SKARPA BYTOM;MALE;JUNIOR;0;TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP TOP BONUS TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;1;;2;TOP TOP TOP TOP TOP BONUS ZERO BONUS ZERO TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO TOP ZERO ZERO ZERO BONUS BONUS ZERO ;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;
YURY SHAMARDIN;LU4;MALE;PRO;0;;1;;2;;3;;4;;5;;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ;
BARTEK ADAMCZYK;BKW;MALE;JUNIOR;0;TOP TOP TOP TOP ZERO ZERO BONUS BONUS BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;TOP TOP TOP TOP TOP TOP TOP ZERO ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP BONUS BONUS TOP BONUS ZERO ZERO TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;5;ZERO TOP TOP ZERO TOP ZERO TOP ZERO ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
WERONIKA ROTKO;CW TRANSFORMATOR;FEMALE;EASY;0;TOP TOP TOP TOP TOP ZERO TOP BONUS TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP BONUS ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
KAJTEK BRONISŁAWSKI;CW TRANSFORMATOR;MALE;EASY;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;;4;;5;;6;;7;;
ANETA ŁUGOWSKA;CW CECHOWNIA;FEMALE;EASY;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
KACZY;PROGRES;MALE;HARD;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP BONUS ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;;4;TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP BONUS BONUS BONUS TOP ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP BONUS TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO BONUS ZERO ZERO ZERO ;7;ZERO ZERO ZERO ZERO ZERO TOP TOP BONUS TOP TOP TOP BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;
MACIEK WĄSOWICZ;;MALE;EASY;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
MICHAŁ NOWACKI;;MALE;EASY;0;TOP TOP TOP BONUS BONUS ZERO BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
BANDOLERAS;KW JASTRZĘBIE;MALE;HARD;0;;1;;2;;3;;4;;5;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP BONUS TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;6;;7;;
KLAUDIA KASPRZYK;CSC ADVENTURE ACADEMY;FEMALE;EASY;0;TOP TOP TOP TOP TOP ZERO BONUS ZERO BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP ZERO TOP BONUS TOP ZERO BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP BONUS BONUS BONUS TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;;
KUBA PROCHALSKI;CW TRANSFORMATOR;MALE;HARD;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;TOP TOP TOP TOP TOP TOP ZERO BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP BONUS ZERO TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ;6;;7;;
PAWEŁ JELONEK;KW CZĘSTOCHOWA;MALE;PRO;0;;1;;2;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP BONUS BONUS TOP BONUS BONUS ;3;;4;;5;;6;;7;;
SZYMON KROCHMAL;KW CZĘSTOCHOWA;MALE;EASY;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ;2;TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP BONUS TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
GABRIEL FRĄTCZAK;MAGNEZJĄ PO OCZACH;MALE;EASY;0;TOP TOP TOP BONUS ZERO TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;;4;;5;;6;;7;;
TYMOTEUSZ BĄK;I-SYSTEMS.PL;MALE;VETERAN;0;TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP BONUS ZERO BONUS TOP BONUS BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ;2;TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;TOP TOP TOP TOP TOP BONUS TOP TOP ZERO BONUS TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;;
ROMAN KHARYTONOV;KS KORONA KRAKÓW;MALE;HARD;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS TOP BONUS ;2;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO ZERO ;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP ZERO ;5;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO TOP ZERO ZERO ;6;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO BONUS ;7;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO BONUS ZERO ZERO ;
KAMIL PALA;KW CZĘSTOCHOWA;MALE;EASY;0;TOP BONUS TOP TOP TOP TOP TOP ZERO BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP ZERO TOP BONUS TOP BONUS BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ;2;TOP TOP TOP TOP TOP TOP ZERO BONUS ZERO ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP BONUS TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP BONUS TOP BONUS TOP BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP ZERO TOP TOP TOP BONUS ZERO BONUS ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
ROBERT WITAŃSKI;COCKROACH TEAM;MALE;EASY;0;;1;;2;;3;TOP BONUS ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
MATEUSZ WRÓBEL;CZĘSTOCHOWA;MALE;JUNIOR;0;;1;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;2;;3;;4;;5;;6;;7;;
KRZYSZTOF BIAŁOŻYT;;MALE;VETERAN;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP ZERO TOP BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
GRZEGORZ GAWLAS;BOULDER GANG, REDPOINT.PL, AMUERTE.CZ;MALE;HARD;0;;1;;2;;3;;4;;5;;6;;7;TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP TOP BONUS BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ;
KAMIL GÓRAL;POZIOM 450;MALE;PRO;0;;1;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP BONUS TOP BONUS BONUS ;2;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP TOP TOP BONUS BONUS BONUS BONUS ZERO ZERO ;3;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP BONUS ZERO BONUS ZERO BONUS ;4;;5;;6;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ;7;;
MATEUSZ DZIADUL;CW TRANSFORMATOR;MALE;EASY;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;5;;6;;7;;
PAWEŁ WRONA;CCD;MALE;VETERAN;0;;1;;2;;3;TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP TOP ZERO ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
MICHAŁ WĘZIK;KW CZĘSTOCHOWA;MALE;EASY;0;TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP BONUS BONUS ZERO ZERO BONUS ZERO ;2;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;6;TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
JOANNA NIECHWIEDOWICZ;KS KORONA KRAKÓW;FEMALE;HARD;0;;1;;2;;3;;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;5;TOP TOP TOP TOP TOP BONUS TOP TOP ZERO TOP TOP ZERO TOP ZERO TOP ZERO ZERO ZERO ZERO ZERO ;6;;7;TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO TOP BONUS ZERO ZERO BONUS ZERO ZERO ZERO ZERO ZERO ;
SEWERYN ŚMIEJKA;;MALE;HARD;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;1;;2;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP ZERO TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS TOP TOP ZERO BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;5;;6;;7;TOP TOP TOP TOP TOP TOP TOP ZERO TOP ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;
DOMINIKA RĄCZKA;;FEMALE;EASY;0;;1;;2;;3;TOP TOP ZERO BONUS BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
GROSZEK;AVATAR / BLOKATOWICE;MALE;PRO;0;;1;;2;;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS BONUS ZERO ;4;;5;;6;;7;;
ŁUKASZ PIESIK;K-2 JAWORZNO;MALE;HARD;0;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ;1;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP BONUS TOP TOP TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ;2;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP ZERO TOP TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP ZERO TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;4;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP BONUS BONUS TOP BONUS BONUS ZERO ZERO ZERO ZERO ZERO ;5;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP BONUS BONUS BONUS TOP ZERO ZERO ZERO ZERO ZERO ;6;;7;;
MAREK KOTOWICZ;;MALE;HARD;0;;1;;2;;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP BONUS TOP TOP ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
MACIEK GRABSKI;;MALE;HARD;0;;1;TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP TOP ZERO BONUS BONUS BONUS ;2;;3;ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP BONUS TOP BONUS ZERO ZERO ZERO ZERO ZERO ZERO ;4;;5;;6;;7;;
PAWEŁ BEDNARZ;KW WARSZAWA;MALE;PRO;0;;1;;2;;3;;4;;5;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP TOP BONUS BONUS ;6;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP TOP TOP TOP BONUS ZERO ZERO ;7;ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO ZERO TOP TOP TOP TOP BONUS ZERO ZERO BONUS ZERO ZERO ;
